RIL	median_length	median_width	median_depth	median_circularity	median_volume	median_crease_depth	median_surface_area	median_z	median_geometry_ratio	median_grain_count	se_length	se_width	se_depth	se_circularity	se_volume	se_crease_depth	se_surface_area	se_z	se_geometry_ratio	se_grain_count
1	4.3512	1.3391039695212803	0.7699582043243001	0.46559260394668806	1.7889504972799999	0.4360043391138841	14.147063466666697	914.341815957277	0.3922146027325907	9	0.16384312280010072	0.062410683122300525	0.02416222349704866	0.012101642878469	0.0768001366532137	0.02105655618862419	0.37342846261913515	53.44338230809176	0.03436813780303665	0
2	4.469600000000001	1.30120248956405	0.757463532848101	0.4888415353398021	1.929151517696	0.4112346711502501	13.9718314666667	964.522719801959	0.4579570275389985	7	0.03220384056193897	0.013403132599707742	0.024982641750371223	0.01890176394592771	0.07561747371520189	0.025533778715638132	0.38719614442073075	48.47016292400585	0.020748373665294747	0
4	4.2623999999999995	1.4859059422979797	0.67137346727814	0.56292084192185	1.968390168064	0.2742312511115139	14.253370879999999	949.7001861943581	0.5112036555734959	7	0.1420195789894003	0.07756020625402772	0.04036526463112902	0.02651217001865576	0.1417647505543545	0.029863586740006175	0.9342658881247193	71.04000891826216	0.058346061035354585	0
5	4.4548000000000005	1.3399379448906	0.7432969655030559	0.542480432538081	2.011635673344	0.3546249488072746	14.546592426666649	825.3690840993805	0.46729210310838354	14	0.08282123056523066	0.01394332227727316	0.014015815447101482	0.005094199793279303	0.0746505370883576	0.010014516830542067	0.33540924362685715	70.36672275759257	0.014339160174587853	0
6	4.6768	1.3784581888056398	0.7933186946419846	0.5125248750749989	2.2664405245440005	0.37569005595029153	15.760950186666648	862.3349666119161	0.4730216816097146	14	0.12060555633875343	0.01282599057860807	0.03716134591485518	0.006602889218701945	0.08778843709660872	0.02082742594330119	0.5693064274988456	42.53334280626857	0.03216331384766512	0
7	4.3808	1.2926176290369202	0.9405671838841638	0.459445519185194	2.2006840156160004	0.5134276529473469	16.052419413333293	972.759575405412	0.37586856782392036	11	0.1169168259847449	0.05549237773418487	0.029428245927285473	0.005425841576090227	0.10514414663954805	0.01648522139393097	0.4986370412958519	60.18074732001963	0.021130527761705303	0
8	4.1735999999999995	1.3623546455208848	0.7911081832277778	0.5315421225777348	2.0188972874239997	0.401639766722372	13.7387729066667	881.252142439012	0.4007302842722935	12	0.06849972941036285	0.02599573463467701	0.018573793030399896	0.00643843349527333	0.058953737201709974	0.012489506920948575	0.24232760876109494	61.547432338648186	0.020433086004432294	0
9	4.5584	1.39483988628563	0.7787023257140219	0.5204857849493169	2.05348072448	0.38048800766953805	14.6096759466667	766.8688112241729	0.48154772516721217	17	0.11703018153879564	0.011545696891655428	0.027482662507186454	0.0047422071592908635	0.04158940947235319	0.009979085124423234	0.26677870896625244	52.53556088362999	0.029602227918483905	0
11	4.81	1.2665108385801147	0.6821915288861653	0.5540684224415716	1.9915365629439998	0.31876394931097407	14.12545152	1045.0228483053936	0.6147011123300927	8	0.08887704990603595	0.028061758628944066	0.02247475857629718	0.010163248825736975	0.10855017896622605	0.017423978673739193	0.6069914812976926	44.507719997370835	0.02536935627181336	0
13	4.3216	1.2660056558684398	0.7245291619647108	0.459002583495599	1.4860374528	0.404662230359124	12.433294506666702	920.645434568562	0.4891688448449756	7	0.07356580098680301	0.022296727280162774	0.018654583720113	0.008469367284253976	0.03968831418348659	0.01450043352034118	0.32901489535943623	50.68803054757045	0.013540691655006097	0
14	4.6175999999999995	1.4121526739305348	0.7782365157976661	0.5324449462937015	2.3076242501119997	0.3255785191527775	15.385953706666651	677.7479056067675	0.48053986850968133	18	0.07531251413786527	0.022290196388083747	0.013071658341955523	0.005681483403998052	0.050511256418571106	0.009271452500758141	0.2745927818890354	53.7220422813833	0.020711890081583525	0
15	4.292	1.26576646934909	0.8545900517344511	0.4746680555964705	1.954943214848	0.45527537364651005	14.89004714666665	907.8951291926821	0.3718345283586777	8	0.21919405296937877	0.0410680886953093	0.027484232718181806	0.013318239612397618	0.14912199763951012	0.014455111421593789	0.6525895696860565	98.82255896408654	0.03230546507591184	0
16	4.5287999999999995	1.5971171546138903	0.738879746713762	0.5022440795285331	2.176357608448	0.3525199663646801	15.416911359999999	487.529084488365	0.45045002295570036	5	0.19812109428326888	0.10206300562447401	0.02280626639718957	0.017410785692901717	0.1092526795317607	0.00857777630933473	0.5687657978394246	140.7556657030817	0.04055677889928466	0
